year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,house_number,street_name,unit_number,city,zip_code,sale_price
1990,1,2,2,1,1808,1990,0,True,False,True,True,50793,Rogers Well,,Lewishaven,11071,317519
1989,1,2,2,1,1815,1996,0,True,False,True,True,2342,Dudley Spur,,Lewishaven,11071,314999
1989,1,2,2,0,1326,1543,0,True,False,True,True,587,Jaclyn Ville,,Lewishaven,11071,265862
1989,2,4,3,1,2798,2797,0,True,True,True,True,91379,Erica Mount,,Lewishaven,11071,567003
1989,1,2,1,1,1621,1847,0,True,False,True,True,813,Noah Overpass,,Lewishaven,11071,504000
1989,1,2,2,0,1601,1601,0,True,False,True,True,234,Pamela Estate,,Lewishaven,11071,365401
1985,1,2,1,1,1548,1828,0,False,False,True,True,56,Jeffrey Courts,,Lewishaven,11071,365402
1984,1,2,1,1,1650,1787,0,True,False,True,True,408,Stout Turnpike,,Lewishaven,11071,459902
1984,1,2,1,1,1645,1788,0,True,False,True,True,695,Stout Turnpike,,Lewishaven,11071,495180
1987,1,2,1,1,1631,1843,0,True,False,True,True,68645,Steven Valley,,Lewishaven,11071,486990
1985,1,2,2,1,1915,2160,0,True,False,True,True,88134,Jeremy Well,,Lewishaven,11071,602906
1986,1,2,1,1,1630,1848,0,True,False,True,True,23,Jimenez Place,,Lewishaven,11071,352803
1973,1,2,2,0,1816,2058,0,False,True,True,True,391,Jacqueline Valley,,Lewishaven,11071,327597
1987,1,2,1,1,1931,1995,0,True,True,True,True,53424,Lisa Fords,,Lewishaven,11071,617398
1972,1,2,2,0,1813,2063,0,False,True,True,True,73185,Jacqueline Valley,,Lewishaven,11071,327596
1971,1,2,2,0,1810,2056,0,False,True,True,True,3893,Jacqueline Valley,,Lewishaven,11071,384299
1990,1,2,2,0,1336,1550,0,True,False,True,True,2065,Edwards Knoll,,Lewishaven,11071,277199
1991,1,2,2,0,1332,1545,0,True,False,True,True,26132,Edwards Knoll,,Lewishaven,11071,257037
1961,1,2,1,1,1371,1789,0,False,True,True,True,4449,Little Bypass,,Lewishaven,11071,308699
1991,1,4,4,1,5484,6291,0,True,True,True,True,55480,Jeffery Lakes,,Richardport,11619,2551502
1981,1,3,1,1,1544,1801,0,True,False,True,True,505,Robert Loaf,,Lewishaven,11980,365396
1980,1,2,1,1,1344,1629,0,True,False,True,True,40419,Ferguson Views,,Lewishaven,11980,415802
1963,1,2,2,0,976,1109,0,False,False,True,True,1888,Horn Shoals,212,Lewishaven,11980,195297
1978,1,2,1,1,1142,1375,0,False,False,True,True,4546,Lindsey Gardens,,Lewishaven,11980,214198
1981,1,2,2,1,2279,3022,0,True,False,True,True,3944,Rhonda Summit,,Richardport,11619,417057
1965,1,3,2,0,1362,1815,0,True,True,True,True,61620,Jessica Mountains,,Lewishaven,11980,454228
1971,1,3,1,1,1679,1996,0,True,True,True,True,96655,Vang Springs,,Lewishaven,11980,527940
1975,1,2,2,1,2150,2497,0,True,False,True,True,51324,Justin Spring,,Richardport,11619,598500
1962,1,3,1,1,1705,1890,0,True,True,True,True,9198,Heather Landing,,Lewishaven,11980,491399
1980,1,3,2,0,1784,2201,0,True,True,True,True,874,Wright Estates,,Lewishaven,11980,554398
1965,1,3,2,0,1903,2063,0,True,True,True,True,96655,Myers Place,,Lewishaven,11980,519117
1957,1,3,2,1,1330,1638,199,True,True,True,True,55665,Christopher Point,,Lewishaven,11980,361623
1958,1,4,1,1,2035,3000,0,True,False,True,True,89940,Jones Loop,,Lewishaven,11980,296103
2006,2,4,3,0,1671,1879,0,False,False,True,True,237,Matthew Rue,,Lewishaven,11980,289802
2007,2,3,2,1,1637,1918,0,False,False,True,True,3880,Sarah Road,,Lewishaven,11980,277199
2001,1,3,2,1,2497,2726,0,True,True,True,True,9120,Matthew Avenue,,Lewishaven,11980,612356
2004,1,4,3,1,3327,3321,0,True,False,True,True,6811,Matthew Cape,,Lewishaven,11980,617402
1997,1,4,4,0,3344,3596,0,True,True,True,True,9279,Davis Drives,,Lewishaven,11980,598504
1999,1,4,2,1,2789,2959,0,True,True,True,True,92753,Gardner Oval,,Lewishaven,11980,522904
1999,1,5,3,0,2818,2972,0,True,True,True,True,99114,Davis Drives,,Lewishaven,11980,630001
2001,1,4,2,1,2988,3428,0,True,True,True,True,2163,Dustin Points,,Lewishaven,11980,535500
1980,1,3,1,1,1410,2085,0,False,True,True,True,7764,Cynthia Greens,,Lewishaven,11980,296102
1960,1,2,1,1,1458,1710,0,False,False,True,True,6259,Molly Lodge,,Lewishaven,11980,270898
1984,1,2,1,1,1675,1679,597,False,False,True,True,3681,Patricia Ways,,Lewishaven,11980,220499
1978,1,3,2,0,1814,1814,0,True,False,True,True,2029,Rebecca Extension,,Lewishaven,11980,209164
1979,1,2,2,0,1461,1666,612,False,False,True,True,61266,Shawn Circle,,Lewishaven,11980,226796
1983,1,2,2,0,1438,1434,0,False,False,True,True,98,Michael Summit,,Lewishaven,11980,223023
1980,1,2,1,1,1155,1151,1107,False,False,True,True,9241,Tamara Rapid,,Lewishaven,11980,109618
1979,1,2,2,0,1794,1794,699,True,False,True,True,54633,Tamara Rapid,,Lewishaven,11980,226796
1986,1,2,2,0,1855,1863,1122,False,False,True,True,7363,Patricia Ways,,Lewishaven,11980,189000
1982,1,3,2,0,1855,2125,0,True,False,True,True,38187,Trujillo Place,,Lewishaven,11980,314999
1981,1,2,2,0,1702,2033,0,True,False,True,True,3284,Trujillo Place,,Lewishaven,11980,351540
1982,1,2,2,0,1568,1602,0,True,False,True,True,56215,Montgomery Brook,,Lewishaven,11980,289802
2006,1,3,3,0,3184,3497,0,True,True,True,True,207,Fields Street,,West Ann,10748,1001696
1980,1,3,2,1,2794,3663,0,True,False,True,True,7553,Maria Union,,Richardport,11619,661504
1993,1,5,5,1,6051,6391,0,True,True,True,True,393,Jeffrey Neck,,Richardport,11619,2898003
2000,1,3,2,0,1562,1565,397,False,False,True,True,71626,Sandra Glen,1034,Lewishaven,11980,88197
2000,1,3,3,0,2241,2590,0,True,True,True,True,137,Henson Groves,,Lewishaven,11980,535501
1999,1,4,3,1,2775,3480,0,True,True,True,True,158,Luna Meadows,,Lewishaven,11980,655196
1996,1,4,2,1,2298,2359,0,True,True,True,True,29108,Clark Locks,,Lewishaven,11980,495176
1998,1,3,1,1,1897,2389,0,True,True,True,True,29704,Johnson Square,,Lewishaven,11980,464941
1991,1,3,1,1,2057,2055,0,True,True,True,True,1583,Snyder Views,,Lewishaven,11980,485104
2002,1,3,2,1,2282,2641,0,True,True,True,True,4920,Lisa Heights,,Lewishaven,11980,592202
1983,1,2,1,1,1736,1950,0,True,False,True,True,60136,Brian Turnpike,,Lewishaven,11980,378000
1981,1,3,2,0,1982,2395,0,True,False,True,True,3604,Christopher Corner,,Lewishaven,11980,444150
1984,1,3,2,1,2117,2261,0,True,False,True,True,111,Cole Island,,Lewishaven,11980,566997
1981,1,2,1,1,961,1188,0,False,False,True,True,65199,Houston Coves,2701,Lewishaven,11980,215456
1981,1,2,1,1,2052,2324,0,True,False,True,True,427,Ibarra Locks,,Lewishaven,11980,510299
1980,1,3,1,1,1805,1999,0,True,False,True,True,73604,Watson Flats,,Lewishaven,11980,333898
1979,1,3,2,0,1948,2373,0,True,False,True,True,2212,Wilson Forge,,Lewishaven,11980,349019
1981,1,3,1,1,1582,1751,0,True,False,True,True,259,Derrick Roads,,Lewishaven,11980,393119
1980,1,2,1,1,1299,1387,0,False,False,True,True,5686,Ibarra Locks,,Lewishaven,11980,270900
1978,1,2,1,1,1590,1828,0,True,False,True,True,199,Paul Squares,,Lewishaven,11980,516600
1980,1,2,2,0,1539,1930,0,True,False,True,True,6076,Cole Island,,Lewishaven,11980,321298
1980,1,3,2,0,1953,2374,0,True,False,True,True,1138,Cole Island,,Lewishaven,11980,405717
1979,1,2,1,1,1304,1384,0,False,False,True,True,71883,Laurie Garden,,Lewishaven,11980,170102
1980,1,2,1,1,1308,1388,0,False,False,True,True,71883,Laurie Garden,,Lewishaven,11980,229949
1978,1,2,1,1,1578,1753,0,True,False,True,True,609,Laurie Garden,,Lewishaven,11980,371698
1978,1,2,2,1,2051,2244,0,True,False,True,True,39472,Laurie Garden,,Lewishaven,11980,450452
1980,1,2,1,1,1578,1746,0,True,False,True,True,5792,Wright Summit,,Lewishaven,11980,318151
1983,1,2,1,1,1141,1134,0,True,False,True,True,9483,Elizabeth Burg,,Lewishaven,11980,226801
1984,1,3,1,1,1538,1709,0,True,False,True,True,3045,Khan Tunnel,,Lewishaven,11980,327598
2004,1,1,1,0,961,1256,0,False,False,True,True,7395,Wright Pass,,Lewishaven,11980,225541
2004,1,2,2,0,1565,1808,0,False,False,True,True,1850,Wright Pass,,Lewishaven,11980,283500
2008,1,2,2,0,1963,2209,0,True,False,True,True,9510,Brianna Path,,Lewishaven,11980,481319
2007,1,2,2,0,1871,2077,0,True,False,True,True,7664,Ramirez Square,,Lewishaven,11980,472501
1996,1,3,2,0,1591,1589,0,True,True,True,True,93932,Lisa Mews,,Lewishaven,11980,475019
1976,1,2,2,0,1436,1445,1103,True,False,True,True,41841,Clark Turnpike,,Lewishaven,11980,119697
1979,1,2,2,0,1437,1436,0,False,False,True,True,52225,Heather Rest,,Lewishaven,11980,103321
1978,1,2,2,0,1697,1696,1040,False,False,True,True,9681,Ward Grove,,Lewishaven,11980,119704
1972,1,2,2,0,1441,1437,402,False,False,True,True,86385,Thomas Harbors,,Lewishaven,11980,100797
2007,2,3,2,1,1877,1929,0,True,False,True,True,393,Robertson Haven,,Hallfort,11982,352797
2000,1,3,2,0,1934,1925,0,False,False,True,True,9299,Colin Street,,Lewishaven,11980,100799
1977,1,2,2,0,1437,1444,1365,False,False,True,True,821,Colin Street,,Lewishaven,11980,157500
2011,2,6,3,0,3221,4013,0,True,True,True,True,4238,Mitchell Mountains,,Hallfort,11982,477540
2006,2,4,2,1,2053,2142,0,True,False,True,True,1406,Robertson Haven,,Hallfort,11982,315001
1980,1,2,2,0,1442,1441,1020,False,False,True,True,198,Herman Plaza,,Lewishaven,11980,126004
1979,1,2,2,0,1739,1744,542,False,False,True,True,673,Mcdonald Shores,,Lewishaven,11980,188996
1984,1,2,1,1,1248,1253,1146,False,False,True,True,27757,Martin Overpass,,Lewishaven,11980,175140
2009,1,3,2,0,1614,1619,0,False,False,True,True,575,Gray Mall,,Lewishaven,11980,217980
1984,1,2,2,0,1439,1439,1022,False,False,True,True,8430,Reynolds Village,,Lewishaven,11980,120326
1973,1,2,2,0,1344,1348,0,False,False,True,True,642,Walters Loaf,,Lewishaven,11980,125999
1963,1,2,2,0,1159,1196,0,False,True,True,True,5667,Becker Plains,,Lewishaven,11980,340199
1976,1,2,2,0,1347,1347,0,False,False,True,True,5126,Gerald Branch,,Lewishaven,11980,91978
1977,1,2,2,0,1344,1344,0,False,False,True,True,5126,Gerald Branch,,Lewishaven,11980,100798
1973,1,2,2,0,1442,1925,0,False,True,True,True,30774,Gray Mall,,Lewishaven,11980,113397
1979,1,3,2,0,1443,1434,699,False,False,True,True,13760,Santos Groves,,Lewishaven,11980,183329
2002,1,3,2,0,1569,1574,0,False,True,True,True,1529,Rebecca Fords,,Lewishaven,11980,151202
2006,2,4,2,1,1912,2079,0,False,False,True,True,6076,Jermaine Junction,,South Anthony,11353,302398
2016,1,3,4,0,4741,5454,0,True,True,True,True,288,Antonio Canyon,,South Anthony,11353,1058401
2014,1,4,3,1,5201,6030,0,True,True,True,True,666,Antonio Canyon,,South Anthony,11353,1335603
2008,2,4,5,0,4074,5079,0,True,True,True,True,7107,Antonio Canyon,,South Anthony,11353,945004
2015,1,3,3,1,4016,4663,0,True,True,True,True,674,Leonard Valley,,South Anthony,11353,1014298
2004,1,5,3,0,2679,2700,0,True,False,True,True,86290,Glen Run,,South Anthony,11353,378001
2003,1,4,2,1,2066,2094,0,True,False,True,True,71,Kevin Mount,,South Anthony,11353,189003
2000,1,0,1,0,805,802,0,True,True,False,False,97865,Freeman Landing,1789,South Anthony,11353,439744
1989,1,4,2,0,1769,1767,0,True,False,True,True,728,Crystal Land,,South Anthony,11353,229322
1983,1,2,2,0,1212,1213,0,False,False,True,True,37060,Jessica Greens,3556,South Anthony,11353,40323
1979,1,3,2,0,1794,1796,0,False,False,True,True,37060,Jessica Greens,1311,South Anthony,11353,85054
1984,1,2,2,0,1216,1422,41,False,False,True,True,37060,Jessica Greens,3340,South Anthony,11353,122848
1964,1,4,1,1,1826,2527,0,True,True,True,True,4660,Ochoa Junction,,South Anthony,11353,220503
1994,1,2,2,0,1347,1341,0,True,False,True,True,94,Anderson Summit,,South Anthony,11353,81899
1986,1,2,2,0,1152,1149,0,False,False,True,True,9181,Natasha Center,,South Anthony,11353,101430
1998,1,3,2,0,1395,1390,0,False,False,True,True,84793,Harrell Meadows,,South Anthony,11353,151204
2002,1,2,1,1,1263,1431,0,False,False,True,True,51,Sarah Inlet,1834,South Anthony,11353,147416
1982,1,2,1,1,1043,1086,0,True,False,True,True,51,Sarah Inlet,1823,South Anthony,11353,91983
1983,1,2,1,1,1169,1198,0,True,False,True,True,51,Sarah Inlet,2553,South Anthony,11353,143642
1988,1,2,2,0,1461,1452,0,False,False,True,True,5763,Krueger Glen,3790,South Anthony,11353,85680
1990,1,3,1,1,1274,1275,0,True,False,True,True,5763,Krueger Glen,1015,South Anthony,11353,182697
1985,1,2,1,0,1049,1045,406,False,False,True,True,5763,Krueger Glen,258,South Anthony,11353,113400
1983,1,2,2,0,1121,1529,0,False,False,True,True,5763,Krueger Glen,1932,South Anthony,11353,151196
1990,1,2,1,1,903,904,0,True,False,True,True,5763,Krueger Glen,,South Anthony,11353,95128
1985,1,2,2,0,1465,1464,1221,False,False,True,True,5221,Krueger Glen,1401,South Anthony,11353,50397
2014,1,3,3,0,1980,2172,0,True,True,True,True,620,Perry Island,,South Anthony,11353,452342
2005,1,2,2,1,1814,1924,0,True,False,True,True,420,Johnson Track,,South Anthony,11353,258296
2008,1,3,3,0,1685,1790,0,True,False,True,True,87082,Chelsea Circles,,South Anthony,11353,273423
2000,1,3,1,1,1704,1709,0,True,False,True,True,236,Gillespie Falls,,South Anthony,11353,292317
2003,1,4,2,1,1941,1951,0,True,True,True,True,441,Marie Expressway,,South Anthony,11353,367924
2004,1,3,2,0,1524,1578,0,True,False,True,True,321,Marie Expressway,,South Anthony,11353,289796
2015,1,2,1,1,1859,2205,0,True,False,True,True,102,Joshua Mews,,South Anthony,11353,378002
2003,1,3,2,1,2180,2183,0,True,True,True,True,921,Gerald Land,,South Anthony,11353,403196
2004,1,3,1,1,1699,1707,0,True,False,True,True,5224,Luis Lock,,South Anthony,11353,239398
2004,1,3,2,1,2017,2219,0,True,True,True,True,77000,Jennifer Shore,,South Anthony,11353,440999
2007,1,3,2,0,1830,1871,0,True,False,True,True,884,Mcintyre Tunnel,,South Anthony,11353,390601
2002,1,3,2,0,1301,1301,0,True,False,True,True,7169,Jennifer Stream,,South Anthony,11353,270900
1982,1,2,2,0,1528,1785,199,False,False,True,True,88,Robinson Canyon,,South Anthony,11353,226804
1981,1,1,2,0,985,1016,227,False,False,True,True,620,John Terrace,,South Anthony,11353,169471
2015,1,3,2,0,2020,2133,0,False,False,True,True,178,Carmen Pike,,South Anthony,11353,327601
1981,1,4,2,0,1514,1636,0,False,True,True,True,480,Christine Extensions,,South Anthony,11353,409504
1979,2,2,1,1,1021,1021,0,False,False,True,True,4984,Jessica Greens,1026,South Anthony,11353,119073
1981,1,3,1,1,1769,1920,0,True,False,True,True,978,Ballard Brook,,South Anthony,11353,277202
1979,1,1,1,0,615,619,0,False,False,True,True,37343,Brad Lodge,288,South Anthony,11353,100799
1979,1,3,1,1,1373,1555,0,True,False,True,True,30721,Daniel Cape,,South Anthony,11353,200972
1981,1,3,1,1,1368,1560,0,True,False,True,True,30721,Daniel Cape,,South Anthony,11353,258298
1985,1,2,1,1,1113,1122,0,False,False,True,True,4121,Ramsey Streets,,South Anthony,11353,226804
1981,1,2,1,1,1004,1399,0,False,False,True,True,5677,Williams Crescent,,South Anthony,11353,182703
1969,1,4,1,1,1248,1333,0,False,False,True,True,99503,Lawrence Valleys,,South Anthony,11353,223024
1976,1,3,1,1,1306,1626,0,False,False,True,True,37528,Sanford Estate,,South Anthony,11353,226804
2008,2,5,2,1,2722,2806,0,True,False,True,True,2616,Pamela Street,,Jenniferberg,11989,340199
2006,1,4,1,1,1747,1861,0,True,False,True,True,277,Amy Dale,,Jenniferberg,11989,302401
2005,1,4,2,0,1792,1837,0,True,False,True,True,792,Amy Dale,,Jenniferberg,11989,260823
2005,1,4,2,0,1950,2062,0,True,False,True,True,1590,Ashley Crossroad,,Jenniferberg,11989,308704
2003,1,4,2,0,1546,1545,0,True,False,True,True,64638,Johnson Route,,South Anthony,11353,283502
2005,1,4,2,0,1545,2065,0,True,False,True,True,15912,Gill Run,,South Anthony,11353,270901
2005,2,5,2,1,2157,2263,0,True,True,True,True,17574,Alvarez Junction,,Jenniferberg,11989,296104
2003,1,4,2,0,1549,2049,0,True,False,True,True,2523,Howard Creek,,South Anthony,11353,291063
2004,1,4,2,0,1552,1541,0,True,True,True,True,5634,Zimmerman Common,,South Anthony,11353,327602
2003,1,4,2,1,2524,2522,0,True,False,True,True,368,Travis Springs,,South Anthony,11353,330122
2003,1,4,3,0,2131,2431,0,True,True,True,True,3879,Tracy Forest,,South Anthony,11353,343348
2002,1,3,2,0,1507,1539,0,True,False,True,True,34834,Garza Trail,,South Anthony,11353,264597
2005,1,4,2,0,2029,2029,0,False,False,True,True,6590,Peterson Bypass,,Jenniferberg,11989,283497
1972,1,3,1,1,1116,1172,260,False,False,True,True,8605,Smith Harbors,,South Anthony,11353,178916
2005,1,4,2,0,2030,2031,0,False,False,True,True,6726,Hayley Corner,,Jenniferberg,11989,294844
1970,1,3,1,1,1124,1150,255,False,False,False,False,684,Jeffery Union,,South Anthony,11353,144900
1949,1,2,2,0,1217,1227,0,False,False,False,False,733,Regina Springs,,South Anthony,11353,100798
1977,1,2,2,0,1441,1666,933,False,False,True,True,63252,Anthony Grove,,Lewishaven,11980,125996
1952,1,3,1,0,1060,1115,0,False,False,True,True,766,Burgess Hill,,South Anthony,11353,110251
2004,1,3,1,1,1696,1778,0,True,False,True,True,9447,Troy Brook,,South Anthony,11353,308703
1989,2,4,2,1,2118,2108,0,True,False,True,True,8979,Steven Valley,,South Anthony,11353,226799
1958,1,3,2,0,936,1082,0,False,False,True,True,18453,Curtis Viaduct,,South Anthony,11353,113403
1959,1,3,1,1,1206,1612,0,False,False,True,True,11667,Laura Course,,South Anthony,11353,188999
2002,1,4,2,1,2741,3064,0,True,False,True,True,72730,Jeremy Ridges,,West Ann,10748,475654
2003,1,3,3,1,2235,2598,0,True,False,True,True,527,Patrick Row,,South Anthony,10984,524157
2001,2,3,2,0,2995,3020,0,True,True,True,True,4544,Gonzalez Center,,West Ann,10748,646379
1998,1,3,2,0,2020,2081,0,True,True,True,True,33896,Bernard Islands,,West Ann,10748,428401
1994,1,3,3,1,3642,4251,0,True,True,True,True,46189,Paula Mill,,South Anthony,10984,856797
1991,1,3,2,0,2086,2085,0,True,True,True,True,64346,Billy Stream,,West Ann,10748,453600
1975,2,2,2,1,2603,3194,0,False,False,True,True,38757,Coleman Curve,,South Anthony,10984,302399
2001,1,4,3,0,4162,4921,0,True,True,True,True,716,Jonathan Stream,,South Anthony,10984,882000
1961,1,2,1,1,1232,1696,176,True,False,True,True,711,Sloan Brooks,1932,South Anthony,10984,188999
2007,1,4,2,1,2570,2822,0,True,True,True,True,304,Lester Highway,,South Anthony,10984,541804
1978,1,3,1,1,2603,3238,0,True,True,True,True,58830,Laura Light,,South Anthony,10984,630001
2005,1,4,4,0,3745,4043,0,True,True,True,True,7432,Laura Light,,South Anthony,10984,894599
2005,1,4,2,1,2354,2657,0,True,False,True,True,64541,Thomas Wall,,South Anthony,11353,340202
2006,1,4,2,1,2345,2649,0,True,False,True,True,616,Thomas Wall,,South Anthony,11353,279720
2005,2,4,2,1,1851,2016,0,True,False,True,True,4243,Christine Meadows,,South Anthony,11353,217984
1993,1,4,1,1,1501,1495,0,False,False,True,True,85108,Daniels Burg,,South Anthony,11353,270901
1990,1,3,2,0,1863,1859,0,True,False,True,True,125,Knight Hills,,South Anthony,11353,296104
2001,1,4,2,0,1629,1676,0,True,False,True,True,2162,Patrick Crescent,,South Anthony,11353,289804
1979,1,1,1,0,668,746,0,False,False,True,True,415,Mitchell Heights,2676,South Anthony,11353,25202
1981,1,2,1,0,906,1071,0,False,False,True,True,3410,Morris Extension,3954,South Anthony,11353,70558
1996,1,4,2,0,1662,2058,0,True,False,True,True,7833,Blake Estates,,South Anthony,11353,272164
1983,1,3,1,1,1085,1085,0,True,True,True,True,120,Owen Crossroad,,South Anthony,11353,179549
1995,1,3,1,1,1364,1765,0,True,True,True,True,5132,Vazquez Walk,,South Anthony,11353,277196
2000,1,4,2,0,1517,1517,0,True,False,True,True,278,Finley Creek,,South Anthony,11302,252002
2002,1,3,2,0,1253,1248,0,True,False,True,True,7991,Melissa Circle,,South Anthony,11353,220499
2001,1,4,2,0,1730,1727,0,True,False,True,True,3542,Shaw Flat,,South Anthony,11353,308698
1965,1,3,2,1,2372,2989,0,True,True,True,True,82747,John Glen,,South Anthony,11353,264603
1981,1,3,1,1,1210,1492,0,False,False,True,True,1406,Curry Lights,,South Anthony,11353,245696
1958,1,3,1,1,1283,1746,0,True,True,True,True,1253,Brittany Underpass,,South Anthony,11353,211680
1988,1,4,3,0,2198,2472,0,True,True,True,True,48497,Mason Summit,,South Anthony,10984,390600
2014,1,3,2,0,2021,2134,0,False,False,True,True,7478,Angela Corners,,South Anthony,10984,347756
1985,1,3,1,1,1624,1631,0,True,False,True,True,4266,Wayne Locks,,South Anthony,10984,325078
1987,1,1,1,0,766,755,177,False,False,True,True,43266,Amanda Spring,1693,South Anthony,10984,113404
1989,1,2,2,0,963,962,178,False,False,True,True,43266,Amanda Spring,1084,South Anthony,10984,138604
1989,1,2,2,0,964,957,178,False,False,True,True,43266,Amanda Spring,3176,South Anthony,10984,144899
1988,1,1,1,0,764,761,179,False,False,True,True,43266,Amanda Spring,2481,South Anthony,10984,84421
1989,1,1,1,0,757,757,183,False,False,True,True,43266,Amanda Spring,3564,South Anthony,10984,112140
1989,1,1,1,0,765,765,176,False,False,True,True,43266,Amanda Spring,1931,South Anthony,10984,109620
1981,1,3,2,1,2529,3111,0,True,True,True,True,31855,Woods Walks,,South Anthony,10984,818996
2006,1,4,2,0,2027,2074,0,True,False,True,True,7754,Yang Canyon,,South Anthony,11353,359100
2005,1,2,2,0,1918,2193,0,False,False,True,True,1663,Mitchell Village,,South Anthony,11353,378004
2001,1,3,2,1,1982,2206,0,True,False,True,True,306,Steven Meadows,,South Anthony,11353,447302
2002,1,2,2,0,1697,1907,0,True,False,True,True,113,Petersen Isle,,South Anthony,11353,351537
2003,1,2,2,0,2195,2333,0,True,False,True,True,99971,Moore Run,,South Anthony,11353,345238
2003,1,3,2,1,2117,2678,0,True,False,True,True,692,White Camp,,South Anthony,11353,522896
2000,1,2,2,0,2170,2501,0,False,True,True,True,9436,Torres Dale,,South Anthony,11353,422098
2000,1,2,1,1,1528,1676,0,False,False,True,True,6144,Lamb Forges,,South Anthony,11353,315002
